	gene_curie	phenotypes	total_phenotypes	homologs	total_homologs	ortholog_phenotypes	total_ortholog_phenotypes
68	HGNC:53643	[['mean corpuscular volume', 'EFO:0004526', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	[['Tex52', 'MGI:1918399', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Tex52', 'RGD:2323784', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000025041', 'ENSEMBL:ENSCAFG00000025041', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000000147', 'ENSEMBL:ENSFCAG00000000147', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000018777', 'ENSEMBL:ENSECAG00000018777', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000037675', 'ENSEMBL:ENSMMUG00000037675', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000030325', 'ENSEMBL:ENSBTAG00000030325', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000000740', 'ENSEMBL:ENSSSCG00000000740', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000034764', 'ENSEMBL:ENSXETG00000034764', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000024778', 'ENSEMBL:ENSMODG00000024778', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000036327', 'ENSEMBL:ENSXETG00000036327', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000029840', 'ENSEMBL:ENSPTRG00000029840', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']]]	12	['not found']	0
69	HGNC:49566	[['erythrocyte count', 'EFO:0004305', ['https://archive.monarchinitiative.org/#gwascatalog']], ['hematocrit', 'EFO:0004348', ['https://archive.monarchinitiative.org/#gwascatalog']], ['hemoglobin measurement', 'EFO:0004509', ['https://archive.monarchinitiative.org/#gwascatalog']], ['dorsolateral prefrontal cortex functional measurement', 'EFO:0008358', ['https://archive.monarchinitiative.org/#gwascatalog']], ['facial morphology measurement', 'EFO:0007841', ['https://archive.monarchinitiative.org/#gwascatalog']], ['red blood cell distribution width', 'EFO:0005192', ['https://archive.monarchinitiative.org/#gwascatalog']], ['age at onset', 'EFO:0004847', ['https://archive.monarchinitiative.org/#gwascatalog']], ['brain measurement', 'EFO:0004464', ['https://archive.monarchinitiative.org/#gwascatalog']], ['red blood cell density measurement', 'EFO:0007978', ['https://archive.monarchinitiative.org/#gwascatalog']]]	9	[['Ccdc192', 'MGI:1922694', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000034646', 'ENSEMBL:ENSECAG00000034646', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000038541', 'ENSEMBL:ENSMMUG00000038541', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000048235', 'ENSEMBL:ENSPTRG00000048235', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000026174', 'ENSEMBL:ENSFCAG00000026174', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000029220', 'ENSEMBL:ENSMODG00000029220', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000000625', 'ENSEMBL:ENSCAFG00000000625', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000052380', 'ENSEMBL:ENSBTAG00000052380', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']]]	8	['not found']	0
70	HGNC:51238	[['heel bone mineral density', 'EFO:0009270', ['https://archive.monarchinitiative.org/#gwascatalog']], ['neutrophil percentage of leukocytes', 'EFO:0007990', ['https://archive.monarchinitiative.org/#gwascatalog']]]	2	[['si:zfos-932h1.2', 'ZFIN:ZDB-GENE-141212-345', 'organism', ['https://archive.monarchinitiative.org/#zfin']], ['1810009A15Rik', 'MGI:1913526', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['RGD1597339', 'RGD:1597339', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000026011', 'ENSEMBL:ENSBTAG00000026011', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000038803', 'ENSEMBL:ENSFCAG00000038803', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000010465', 'ENSEMBL:ENSBTAG00000010465', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000015719', 'ENSEMBL:ENSCAFG00000015719', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000013949', 'ENSEMBL:ENSMMUG00000013949', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000044590', 'ENSEMBL:ENSOANG00000044590', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000040586', 'ENSEMBL:ENSECAG00000040586', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000023323', 'ENSEMBL:ENSSSCG00000023323', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000039373', 'ENSEMBL:ENSMODG00000039373', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	12	['not found']	0
71	HGNC:52392	['not found']	0	[['ZFIN:ZDB-GENE-160114-52', 'ZFIN:ZDB-GENE-160114-52', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['CG13581', 'FlyBase:FBgn0035014', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#panther']], ['Atp6v1fnb', 'MGI:3644212', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Atp6v1fnb', 'RGD:9472094', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000023540', 'ENSEMBL:ENSSSCG00000023540', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000038386', 'ENSEMBL:ENSECAG00000038386', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000054920', 'ENSEMBL:ENSMMUG00000054920', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000045645', 'ENSEMBL:ENSBTAG00000045645', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000030107', 'ENSEMBL:ENSCAFG00000030107', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000050196', 'ENSEMBL:ENSPTRG00000050196', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000029411', 'ENSEMBL:ENSMODG00000029411', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000043187', 'ENSEMBL:ENSOANG00000043187', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000033291', 'ENSEMBL:ENSXETG00000033291', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000030475', 'ENSEMBL:ENSFCAG00000030475', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']]]	14	[['viable', 'FBcv:0000349', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']]]	1
72	HGNC:30533	['not found']	0	[['LOC103694487', 'RGD:9476443', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000032608', 'ENSEMBL:ENSSSCG00000032608', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000045940', 'ENSEMBL:ENSBTAG00000045940', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000043109', 'ENSEMBL:ENSPTRG00000043109', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000045773', 'ENSEMBL:ENSBTAG00000045773', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000026697', 'ENSEMBL:ENSRNOG00000026697', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000032738', 'ENSEMBL:ENSRNOG00000032738', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000055898', 'ENSEMBL:ENSRNOG00000055898', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000052270', 'ENSEMBL:ENSRNOG00000052270', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000028880', 'ENSEMBL:ENSRNOG00000028880', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000042281', 'ENSEMBL:ENSRNOG00000042281', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000060199', 'ENSEMBL:ENSMMUG00000060199', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000029935', 'ENSEMBL:ENSRNOG00000029935', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000055606', 'ENSEMBL:ENSRNOG00000055606', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000047380', 'ENSEMBL:ENSPTRG00000047380', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000059144', 'ENSEMBL:ENSRNOG00000059144', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']]]	16	['not found']	0
73	HGNC:43658	[['heel bone mineral density', 'EFO:0009270', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	['not found']	0	['not found']	0
74	HGNC:26686	['not found']	0	[['Riiad1', 'MGI:1913603', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['si:dkey-71b5.6', 'ZFIN:ZDB-LINCRNAG-100922-111', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Riiad1', 'RGD:2303311', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000040984', 'ENSEMBL:ENSECAG00000040984', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000016955', 'ENSEMBL:ENSMMUG00000016955', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000001294', 'ENSEMBL:ENSPTRG00000001294', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000019369', 'ENSEMBL:ENSFCAG00000019369', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000023264', 'ENSEMBL:ENSCAFG00000023264', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']]]	8	[['preweaning lethality, incomplete penetrance', 'MP:0011110', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim']], ['limb grasping', 'MP:0001513', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim', 'https://archive.monarchinitiative.org/#mgi', 'https://archive.monarchinitiative.org/#impc']], ['absent vibrissae', 'MP:0001284', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim', 'https://archive.monarchinitiative.org/#mgi', 'https://archive.monarchinitiative.org/#impc']], ['abnormal body wall morphology', 'MP:0003385', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim', 'https://archive.monarchinitiative.org/#mgi', 'https://archive.monarchinitiative.org/#impc']]]	4
75	HGNC:35158	['not found']	0	[['Iqcf6', 'MGI:3781315', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Iqcf6', 'RGD:1562645', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000034288', 'ENSEMBL:ENSPTRG00000034288', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000043482', 'ENSEMBL:ENSFCAG00000043482', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000029207', 'ENSEMBL:ENSCAFG00000029207', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000043879', 'ENSEMBL:ENSOANG00000043879', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000028580', 'ENSEMBL:ENSACAG00000028580', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000030492', 'ENSEMBL:ENSECAG00000030492', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000038121', 'ENSEMBL:ENSMODG00000038121', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000044271', 'ENSEMBL:ENSSSCG00000044271', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000047816', 'ENSEMBL:ENSMMUG00000047816', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000045942', 'ENSEMBL:ENSBTAG00000045942', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']]]	12	['not found']	0
76	HGNC:15548	[['systolic blood pressure', 'EFO:0006335', ['https://archive.monarchinitiative.org/#gwascatalog']], ['neuropsychological test', 'EFO:0003926', ['https://archive.monarchinitiative.org/#gwascatalog']], ['alcohol drinking', 'EFO:0004329', ['https://archive.monarchinitiative.org/#gwascatalog']], ['smoking status measurement', 'EFO:0006527', ['https://archive.monarchinitiative.org/#gwascatalog']], ['neuroticism measurement', 'EFO:0007660', ['https://archive.monarchinitiative.org/#gwascatalog']]]	5	['not found']	0	['not found']	0
77	HGNC:54081	['not found']	0	['not found']	0	['not found']	0
78	HGNC:26080	['not found']	0	[['ankrd40', 'ZFIN:ZDB-GENE-120612-2', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Gm21885', 'MGI:5434049', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000007389', 'ENSEMBL:ENSGALG00000007389', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000025183', 'ENSEMBL:ENSBTAG00000025183', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000001562', 'ENSEMBL:ENSACAG00000001562', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000012727', 'ENSEMBL:ENSMODG00000012727', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000026189', 'ENSEMBL:ENSGALG00000026189', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000057364', 'ENSEMBL:ENSMMUG00000057364', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000017556', 'ENSEMBL:ENSSSCG00000017556', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000028954', 'ENSEMBL:ENSCAFG00000028954', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000045669', 'ENSEMBL:ENSRNOG00000045669', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000038141', 'ENSEMBL:ENSMODG00000038141', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000046904', 'ENSEMBL:ENSBTAG00000046904', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000045526', 'ENSEMBL:ENSOANG00000045526', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']]]	14	['not found']	0
79	HGNC:41912	['not found']	0	[['si:ch211-202f5.2', 'ZFIN:ZDB-GENE-070705-92', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Rnf224', 'MGI:2685603', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Rnf224', 'RGD:1564535', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000039335', 'ENSEMBL:ENSPTRG00000039335', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000046418', 'ENSEMBL:ENSBTAG00000046418', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['BX324226.2', 'ENSEMBL:ENSDARG00000115397', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['A0A3Q2UER2', 'ENSEMBL:ENSGALG00000050051', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000037788', 'ENSEMBL:ENSECAG00000037788', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000042344', 'ENSEMBL:ENSFCAG00000042344', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['RNF224', 'ENSEMBL:ENSSSCG00000005856', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['RNF224', 'ENSEMBL:ENSCAFG00000024418', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000039374', 'ENSEMBL:ENSXETG00000039374', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000023283', 'ENSEMBL:ENSMODG00000023283', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000026366', 'ENSEMBL:ENSACAG00000026366', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']]]	14	['not found']	0
80	HGNC:35118	['not found']	0	[['prr33', 'ZFIN:ZDB-GENE-030131-5326', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther', 'https://archive.monarchinitiative.org/#zfin']], ['ENSEMBL:ENSECAG00000032952', 'ENSEMBL:ENSECAG00000032952', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000048504', 'ENSEMBL:ENSBTAG00000048504', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000038563', 'ENSEMBL:ENSFCAG00000038563', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000038330', 'ENSEMBL:ENSOANG00000038330', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000039326', 'ENSEMBL:ENSPTRG00000039326', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000036244', 'ENSEMBL:ENSSSCG00000036244', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000003336', 'ENSEMBL:ENSMMUG00000003336', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']]]	8	['not found']	0
81	HGNC:34494	[['blood metabolite measurement', 'EFO:0005664', ['https://archive.monarchinitiative.org/#gwascatalog']], ['heel bone mineral density', 'EFO:0009270', ['https://archive.monarchinitiative.org/#gwascatalog']], ['protein measurement', 'EFO:0004747', ['https://archive.monarchinitiative.org/#gwascatalog']], ['amino acid measurement', 'EFO:0005134', ['https://archive.monarchinitiative.org/#gwascatalog']], ['traffic air pollution measurement', 'EFO:0007908', ['https://archive.monarchinitiative.org/#gwascatalog']]]	5	['not found']	0	['not found']	0
82	HGNC:43561	['not found']	0	[['smkr1', 'NCBIGene:103910385', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000038351', 'ENSEMBL:ENSCAFG00000038351', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000058224', 'ENSEMBL:ENSMMUG00000058224', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000039173', 'ENSEMBL:ENSFCAG00000039173', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000048623', 'ENSEMBL:ENSPTRG00000048623', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000044254', 'ENSEMBL:ENSSSCG00000044254', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000029629', 'ENSEMBL:ENSECAG00000029629', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['FlyBase:CG45122', 'FlyBase:CG45122', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000011455', 'ENSEMBL:ENSOANG00000011455', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000041471', 'ENSEMBL:ENSMODG00000041471', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000047596', 'ENSEMBL:ENSGALG00000047596', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']]]	11	['not found']	0
83	HGNC:27112	['not found']	0	['not found']	0	['not found']	0
84	HGNC:19054	[['thyroid stimulating hormone measurement', 'EFO:0004748', ['https://archive.monarchinitiative.org/#gwascatalog']], ['dihydroxy docosatrienoic acid measurement', 'EFO:0005275', ['https://archive.monarchinitiative.org/#gwascatalog']], ['forced expiratory volume', 'EFO:0004314', ['https://archive.monarchinitiative.org/#gwascatalog']], ['body height', 'EFO:0004339', ['https://archive.monarchinitiative.org/#gwascatalog']], ['maculopapular eruption', 'EFO:1001253', ['https://archive.monarchinitiative.org/#gwascatalog']], ['parental genotype effect measurement', 'EFO:0005939', ['https://archive.monarchinitiative.org/#gwascatalog']], ['gestational age', 'EFO:0005112', ['https://archive.monarchinitiative.org/#gwascatalog']], ['risk-taking behaviour', 'EFO:0008579', ['https://archive.monarchinitiative.org/#gwascatalog']], ['coagulation factor V measurement', 'EFO:0008087', ['https://archive.monarchinitiative.org/#gwascatalog']], ['response to lamotrigine', 'EFO:0007661', ['https://archive.monarchinitiative.org/#gwascatalog']], ['testosterone measurement', 'EFO:0004908', ['https://archive.monarchinitiative.org/#gwascatalog']]]	11	['not found']	0	['not found']	0
85	HGNC:21195	['not found']	0	['not found']	0	['not found']	0
86	HGNC:16159	[['brain volume measurement', 'EFO:0006930', ['https://archive.monarchinitiative.org/#gwascatalog']], ['neuroimaging measurement', 'EFO:0004346', ['https://archive.monarchinitiative.org/#gwascatalog']], ['white matter integrity', 'EFO:0004641', ['https://archive.monarchinitiative.org/#gwascatalog']], ['brain measurement', 'EFO:0004464', ['https://archive.monarchinitiative.org/#gwascatalog']]]	4	['not found']	0	['not found']	0
87	HGNC:51715	['not found']	0	[['ENSEMBL:ENSMMUG00000061787', 'ENSEMBL:ENSMMUG00000061787', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000063664', 'ENSEMBL:ENSMMUG00000063664', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000053462', 'ENSEMBL:ENSMMUG00000053462', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000052902', 'ENSEMBL:ENSMMUG00000052902', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000055257', 'ENSEMBL:ENSMMUG00000055257', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000059063', 'ENSEMBL:ENSMMUG00000059063', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000050070', 'ENSEMBL:ENSMMUG00000050070', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000057451', 'ENSEMBL:ENSMMUG00000057451', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000050245', 'ENSEMBL:ENSMMUG00000050245', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000059530', 'ENSEMBL:ENSMMUG00000059530', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000049786', 'ENSEMBL:ENSMMUG00000049786', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000060134', 'ENSEMBL:ENSMMUG00000060134', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000051568', 'ENSEMBL:ENSMMUG00000051568', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000061790', 'ENSEMBL:ENSMMUG00000061790', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000055331', 'ENSEMBL:ENSMMUG00000055331', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000065302', 'ENSEMBL:ENSMMUG00000065302', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000057349', 'ENSEMBL:ENSMMUG00000057349', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000049849', 'ENSEMBL:ENSMMUG00000049849', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']]]	18	['not found']	0
